%dados de avaliacoes spam e nao spam de lugares do Apontador

@relation 'apontador'
@attribute qLikes_tip real
@attribute qAbuse_tip real
@attribute qPlaces_usr real
@attribute qTips_usr real
@attribute qPhotos_usr real
@attribute qClicks_plc real
@attribute qTips_plc real
@attribute rating_plc real
@attribute qThumbsdown_plc real
@attribute qThumbsup_plc real
@attribute simil_avg_tip real
@attribute simil_max_tip real 
@attribute simil_min_tip real
@attribute simil_median_tip real
@attribute simil_sd_tip real
@attribute qUnigram_avg_tip real
@attribute qUnigram_avg_fraction_tip real
@attribute qBigram_avg_tip real
@attribute qBigram_avg_fraction_tip real
@attribute qTrigram_avg_tip real
@attribute qTrigram_avg_fraction_tip real
@attribute qSpamWords_tip real
@attribute qCapitalChar_tip real
@attribute qNumeriChar_tip real
@attribute qPhone_tip real
@attribute qEmail_tip real
@attribute qURL_tip real
@attribute qContacts_tip real
@attribute qWords_tip real
@attribute qCapitalWords_tip real
@attribute dist_avg_usr real 
@attribute dist_max_usr real
@attribute dist_min_usr real
@attribute dist_median_usr real
@attribute dist_sd_usr real
@attribute qOffensWords_tip real
@attribute hasOffensWords_tip real
@attribute clust_gph real
@attribute recip_gph real
@attribute indeg_gph real
@attribute outdeg_gph real
@attribute followers_followees_gph real
@attribute degree_gph real
@attribute betwee_gph real
@attribute assort_inin_gph real
@attribute assort_inout_gph real
@attribute assort_outin_gph real
@attribute assort_outout_gph real
@attribute pagerank_gph real
@attribute qAreas_usr real
@attribute focus_area_usr real
@attribute entropy_usr real
@attribute sentiwordnet_tip real
@attribute emoticons_tip real
@attribute panast_tip real
@attribute sasa_tip real
@attribute senticnet_tip real
@attribute happinessindex_tip real
@attribute sentistrength_tip real
@attribute combined_tip real
@attribute class1 {spam, notspam}
@attribute class2 {notspam, marketer, pollution, badmouthing}

@data
0.0001,0.0001,0.0001,1.0,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.544191542218,1e-05,1e-05,0.544191542218,0.0146666666667,0.565,1e-05,0.223734480377,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,184.0,1.0,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,4.0,0.0001,1.0,0.0001,1.0,40.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0463043478261,0.15375,0.666666666667,0.133774524656,spam,pollution
1.0,0.0001,0.0001,1.0,0.0001,474.0,1.0,1.0,13.0,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,22.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.166666666667,0.0001,3.0,1.0,1.5,4.0,2.06340633265e-07,0.333333333333,0.0001,1.0,0.0001,8.58564810577e-06,1.0,-1.0,-1.0,0.652635055839,1e-05,1e-05,0.652635055839,0.0513571428571,0.7875,1e-05,0.287751469959,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,537.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.327751418996,1e-05,1e-05,0.327751418996,1e-05,1e-05,1e-05,0.0873959000028,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,24.399,12.0,3.0,123.0,80.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,96.0,8.0,1.0,0.0001,0.0001,1.0,88.0,15.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,-0.995069114028,1e-05,1e-05,-0.995069114028,0.0363586956522,0.1503125,1e-05,-0.240077026868,spam,badmouthing
1.0,0.0001,0.0001,1.0,0.0001,295.0,0.0001,0.0001,3.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.572531907658,1e-05,1e-05,0.572531907658,0.0175,1e-05,1e-05,0.155009533073,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,304.0,0.0001,0.0001,6.0,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,172.0,10.0,0.0001,0.0001,0.0001,0.0001,118.0,24.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,-0.638304498378,-1.0,-1.0,-0.638304498378,0.011406504065,0.341,-0.666666666667,-0.532877715086,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,24.089,19.0,2.0,52.0,14.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,189.0,10.0,1.0,0.0001,0.0001,1.0,32.0,32.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0333333333333,0.1375,1e-05,0.0231177836988,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,19.0,0.0001,0.0001,1.0,1.0,0.0434782608696,0.0434782608696,0.0434782608696,0.0434782608696,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,14.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.285377935469,1e-05,1e-05,-0.285377935469,0.028375,1e-05,1e-05,-0.0722992045594,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,19.0,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,1.0,0.0001,24.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.675513025179,1e-05,1e-05,-0.675513025179,0.0508947368421,0.0775,1e-05,-0.162800406354,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,24.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,1.0,0.0001,1.0,26.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.543590237829,1e-05,1e-05,0.543590237829,0.0319444444444,0.508333333333,1e-05,0.218197845522,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,22.0,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.6625,-0.75,-0.0301649928264,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,94.417,21.0,2.0,240.0,131.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,71.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0425909090909,0.1896875,-0.75,-0.0886175469079,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,4.169,8.0,2.0,37.0,23.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,4.0,0.0001,1.0,0.0001,1.0,16.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.476386677007,1e-05,1e-05,0.476386677007,0.0581818181818,0.4425,0.75,0.314912234896,spam,pollution
0.0001,0.0001,4.0,6.0,1.0,45.0,2.0,5.0,3.0,3.0,0.117124488603,0.551724137931,0.0001,0.0001,0.217696068091,1.0,0.0178571428571,0.0001,0.0001,0.0001,0.0001,0.0001,161.0,28.0,3.0,1.0,1.0,4.0,50.0,18.0,2.7768,6.942,0.0001,0.069,3.37286711271,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.748973906614,1e-05,1e-05,0.748973906614,0.0467222222222,0.3075,1e-05,0.247692081085,spam,marketer
0.0001,0.0001,4.0,6.0,1.0,5.0,0.0001,0.0001,0.0001,0.0001,0.113224043716,0.533333333333,0.0001,0.0001,0.210438116277,1.0,0.0172413793103,0.0001,0.0001,0.0001,0.0001,0.0001,164.0,28.0,3.0,1.0,1.0,4.0,52.0,18.0,2.763,6.873,0.0001,0.069,3.35589552877,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.0668157894737,0.3075,1e-05,0.0506652409359,spam,marketer
0.0001,0.0001,4.0,6.0,1.0,3.0,0.0001,0.0001,0.0001,0.0001,0.117124488603,0.551724137931,0.0001,0.0001,0.217696068091,1.0,0.0178571428571,0.0001,0.0001,0.0001,0.0001,0.0001,161.0,28.0,3.0,1.0,1.0,4.0,50.0,18.0,1.4022,6.873,0.0001,0.069,2.73557404579,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.748973906614,1e-05,1e-05,0.748973906614,0.0467222222222,0.3075,1e-05,0.247692081085,spam,marketer
0.0001,0.0001,4.0,6.0,1.0,45.0,2.0,5.0,3.0,3.0,0.117124488603,0.551724137931,0.0001,0.0001,0.217696068091,1.0,0.0178571428571,0.0001,0.0001,0.0001,0.0001,0.0001,161.0,28.0,3.0,1.0,1.0,4.0,50.0,18.0,2.7768,6.942,0.0001,0.069,3.37286711271,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.748973906614,1e-05,1e-05,0.748973906614,0.0467222222222,0.3075,1e-05,0.247692081085,spam,marketer
0.0001,0.0001,0.0001,1.0,0.0001,5.94,64.0,3.0,117.0,32.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,23.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,-0.566117239315,1e-05,1e-05,-0.566117239315,-0.01348,1e-05,-0.6,-0.248805281482,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,240.0,0.0001,0.0001,4.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,-0.766595860712,1e-05,1e-05,-0.766595860712,0.0108181818182,1e-05,1e-05,-0.202967194519,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,2.77,2.0,1.0,8.0,4.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,138.0,0.0001,0.0001,0.0001,0.0001,0.0001,22.0,22.0,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0189333333333,0.65,-0.571428571429,-0.00074241599086,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,16.04,36.0,5.0,136.0,112.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,1.0,0.0001,0.0001,1.0,12.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,6.0,0.0001,7.0,0.0001,1.16666666667,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.00588888888889,0.255,1e-05,0.0353874655553,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,16.04,36.0,5.0,136.0,112.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,1.0,0.0001,0.0001,1.0,10.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.0,0.0001,6.0,0.0001,7.0,0.0001,1.16666666667,0.0001,6.4628802072e-06,1,1.0,0.0001,0.477383076233,1e-05,1e-05,0.477383076233,0.0314444444444,0.255,1e-05,0.166103423735,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,596.0,1.0,5.0,4.0,4.0,0.0526315789474,0.0526315789474,0.0526315789474,0.0526315789474,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,17.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.00270588235294,1e-05,1e-05,0.000362152321474,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,271.0,4.0,3.0,4.0,3.0,0.0227272727273,0.0227272727273,0.0227272727273,0.0227272727273,0.0001,1.0,0.02,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,42.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,1.0,0.454545454545,0.5,11.0,1.0,5.5,12.0,4.41962030661e-09,67.4545454545,53.1818181818,742.0,585.0,9.9727207077e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,-0.0178965517241,0.444166666667,-0.666666666667,-0.0488450054538,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,11.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,2.0,0.0001,0.0001,0.0001,0.0001,18.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.795133785658,1e-05,1e-05,0.795133785658,0.0233,0.3625,1e-05,0.264328541738,spam,badmouthing
0.0001,0.0001,0.0001,1.0,0.0001,396.0,5.0,5.0,11.0,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,22.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,1.0,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.48590912387e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,-0.0175263157895,0.3475,-0.6,-0.0512399434742,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,2.092,3.0,3.0,16.0,13.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,15.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,1.0,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.25692212061,1e-05,1e-05,0.25692212061,0.0111428571429,0.20875,1e-05,0.098324342002,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,436.0,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.0,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.378498079631,1e-05,1e-05,0.378498079631,0.0632,0.93,0.75,0.355627301004,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,681.0,2.0,5.0,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,17.0,1.0,1.0,0.0001,2.0,28.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.708363031352,1e-05,1e-05,0.708363031352,0.0557391304348,1e-05,0.666666666667,0.303063050344,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,10.147,13.0,4.0,31.0,22.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,57.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.935400441492,1e-05,1e-05,0.935400441492,0.124529411765,0.26375,0.6,0.397925021575,spam,marketer
0.0001,0.0001,0.0001,1.0,0.0001,27.922,99.0,4.0,255.0,203.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,0.0001,1.0,0.0001,1.0,39.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.889780432684,1e-05,1e-05,0.889780432684,0.057,0.379166666667,0.75,0.416393456908,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,6.05,1.0,5.0,2.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,2.0,0.0001,2.0,23.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,1e-05,1e-05,1e-05,1e-05,0.0207368421053,-0.19625,-0.666666666667,-0.130568355969,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,72.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,8.0,0.0001,0.0001,0.0001,0.0001,0.0001,27.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,0.663198218073,1e-05,1e-05,0.663198218073,0.091,0.5,1e-05,0.256864907094,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,875.0,0.0001,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,0.0001,1.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,6.48590912387e-06,1.0,-1.0,-1.0,-0.479169691907,1e-05,1e-05,-0.479169691907,1e-05,1e-05,1e-05,-0.127772037133,spam,pollution
1.0,0.0001,0.0001,3.0,0.0001,29.518,9.0,1.0,80.0,23.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.666666666667,0.037037037037,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,12.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.426457277153,1e-05,1e-05,0.426457277153,-0.008,1e-05,0.6,0.208689673617,spam,pollution
0.0001,0.0001,0.0001,3.0,0.0001,29.518,9.0,1.0,80.0,23.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.666666666667,0.0289855072464,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,15.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.537033228581,1e-05,1e-05,0.537033228581,0.016,1e-05,1e-05,0.145342945354,spam,pollution
1.0,0.0001,0.0001,3.0,0.0001,29.518,9.0,1.0,80.0,23.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.666666666667,0.030303030303,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,0.0001,0.0001,0.0001,0.0001,15.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.560436185985,1e-05,1e-05,0.560436185985,0.139666666667,0.6175,0.75,0.37197475124,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,1e-05,1e-05,1e-05,1e-05,0.034,1e-05,1e-05,0.00455052264808,spam,pollution
0.0001,0.0001,0.0001,2.0,0.0001,9.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,5.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,0.533116215986,1e-05,1e-05,0.533116215986,0.01525,1e-05,1e-05,0.144198083008,spam,pollution
0.0001,0.0001,0.0001,1.0,0.0001,1.513,1.0,5.0,5.0,2.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,58.0,0.0001,0.0001,0.0001,0.0001,0.0001,12.0,12.0,0.0001,0.0001,0.0001,0.0001,0.0001,2.0,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1.0,-1.0,-1.0,-0.732516917073,1e-05,1e-05,-0.732516917073,0.0182,-0.6725,1e-05,-0.284139149234,spam,badmouthing
0.0001,0.0001,0.0001,2.0,0.0001,5.394,4.0,3.0,32.0,21.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0,17.0,0.0001,1.0,0.0001,1.0,11.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,6.4628802072e-06,1,1.0,0.0001,-0.589687715495,1e-05,1e-05,-0.589687715495,0.0932857142857,1e-05,1e-05,-0.144756742453,spam,pollution
